index,i,j,k,mean,std,skew,kurtosis,exceed_3sigma,bc
489,6,0,3,-0.0026728452648967505,0.002843740861862898,0.8121126890182495,3.721409320831299,0.0054,0.4459404945373535
490,6,0,4,-0.0022102664224803448,0.0031162253580987453,0.638413667678833,2.980482578277588,0.0019,0.4722631275653839
491,6,0,5,-0.0026809487026184797,0.002830452285706997,0.8361949920654297,3.7677512168884277,0.0051,0.45099106431007385
492,6,0,6,-0.00323765492066741,0.0019141730153933167,0.9552488327026367,7.755013942718506,0.0247,0.24661469459533691
493,6,0,7,-0.0032044025138020515,0.0009019404533319175,-0.7353408932685852,23.62700843811035,0.0345,0.06521037966012955
494,6,0,8,-0.0031089941039681435,0.0003893872199114412,-1.9226676225662231,67.30207824707031,0.0212,0.06978462636470795
495,6,1,0,-0.00320041854865849,0.0008432951290160418,-1.055220603942871,24.8389835357666,0.0329,0.08508764207363129
496,6,1,1,-0.0029080044478178024,0.0025526403915137053,0.9927830100059509,4.863556861877441,0.009,0.4082646071910858
497,6,1,2,0.00023709525703452528,0.0035874349996447563,-0.1495123952627182,2.196972608566284,0.0,0.46534672379493713
498,6,1,3,0.0026683073956519365,0.002958800410851836,-0.672039270401001,3.8627030849456787,0.008,0.3758085370063782
499,6,1,4,0.003274369053542614,0.0026833449956029654,-0.5712782144546509,4.181725978851318,0.0103,0.31717973947525024
500,6,1,5,0.0026451090816408396,0.0029083152767270803,-0.6679961681365967,3.8757336139678955,0.0083,0.3731471300125122
501,6,1,6,0.00015593178977724165,0.0035365866497159004,-0.1187819316983223,2.169058084487915,0.0001,0.4675343334674835
502,6,1,7,-0.0029031322337687016,0.002539044478908181,0.9538493156433105,4.7253923416137695,0.0089,0.4041629433631897
503,6,1,8,-0.003208968322724104,0.0008724040235392749,-1.1132104396820068,22.374544143676758,0.0345,0.10007968544960022
504,6,2,0,-0.0032955810893326998,0.0018583276541903615,0.8655522465705872,8.020920753479004,0.0257,0.21807728707790375
505,6,2,1,0.00021985980856698006,0.003571185516193509,-0.15659019351005554,2.1967391967773438,0.0003,0.4663824141025543
506,6,2,2,0.003740682266652584,0.0025991229340434074,-0.3939945697784424,4.170029163360596,0.0094,0.2770320475101471
507,6,2,3,0.004591640084981918,0.0025145448744297028,0.06634043902158737,2.6675498485565186,0.0012,0.3765257000923157
508,6,2,4,0.004601710941642523,0.002538793021813035,0.0482553094625473,2.714097738265991,0.0009,0.3693045377731323
509,6,2,5,0.004583018831908703,0.0025010420940816402,0.07437725365161896,2.8194143772125244,0.0018,0.35664570331573486
510,6,2,6,0.0037402031011879444,0.0025688824243843555,-0.3469448685646057,4.2213239669799805,0.0096,0.2654074430465698
511,6,2,7,0.00014680101594422013,0.003555499017238617,-0.1255151331424713,2.157992124557495,0.0001,0.47069406509399414
512,6,2,8,-0.0032843947410583496,0.0018607808742672205,0.7796281576156616,7.387786865234375,0.0221,0.21763215959072113
513,6,3,0,-0.0027680268976837397,0.002749076811596751,0.8718259930610657,4.027174472808838,0.0059,0.437050998210907
514,6,3,1,0.0026916086208075285,0.0029881910886615515,-0.7044356465339661,3.87748122215271,0.0082,0.38587668538093567
515,6,3,2,0.004594595171511173,0.002503142924979329,0.07884356379508972,2.714125156402588,0.0013,0.37073320150375366
516,6,3,3,0.0043414137326180935,0.0026215084362775087,-0.04780277609825134,2.764817476272583,0.0015,0.36251401901245117
517,6,3,4,0.0039494954980909824,0.002713204128667712,-0.08776260167360306,2.759610891342163,0.0014,0.3651609718799591
518,6,3,5,0.004358670208603144,0.002654888667166233,0.002670099725946784,2.799518585205078,0.0019,0.3572068214416504
519,6,3,6,0.004571608733385801,0.0025218850933015347,0.06282050162553787,2.845974922180176,0.0028,0.35276010632514954
520,6,3,7,0.002648148452863097,0.002952380571514368,-0.6847218871116638,3.86173677444458,0.0083,0.38035839796066284
521,6,3,8,-0.002764863194897771,0.002732223831117153,0.8405174016952515,3.9386484622955322,0.0054,0.4332627058029175
522,6,4,0,-0.0022821081802248955,0.0030785000417381525,0.6496676206588745,2.9920217990875244,0.002,0.4752866327762604
523,6,4,1,0.00333124166354537,0.0026849342975765467,-0.6239911913871765,4.3280110359191895,0.0101,0.32101696729660034
524,6,4,2,0.0046439324505627155,0.0025473616551607847,0.06743533164262772,2.7617759704589844,0.0016,0.3637324273586273
525,6,4,3,0.003934650216251612,0.0027205822989344597,-0.07253959029912949,2.762406826019287,0.0019,0.3639080226421356
526,6,4,4,0.003229363588616252,0.002874828642234206,-0.10639913380146027,2.8599631786346436,0.0016,0.3536132276058197
527,6,4,5,0.003918025642633438,0.0027324208058416843,-0.04901847988367081,2.779937505722046,0.0017,0.36058464646339417
528,6,4,6,0.0045599620789289474,0.0025363063905388117,0.03729139268398285,2.6476242542266846,0.0008,0.37822234630584717
529,6,4,7,0.0032625640742480755,0.002693911548703909,-0.6177892684936523,4.251497268676758,0.0109,0.32498282194137573
530,6,4,8,-0.002327422145754099,0.0030498409178107977,0.6686906218528748,3.1351969242095947,0.0026,0.46158093214035034
531,6,5,0,-0.002721389289945364,0.0027550552040338516,0.8321387767791748,3.852808952331543,0.005,0.43927818536758423
532,6,5,1,0.0026807093527168036,0.002950124442577362,-0.6967175006866455,3.8465256690979004,0.0074,0.3861706256866455
533,6,5,2,0.0045880479738116264,0.002529062796384096,0.06744245439767838,2.8436427116394043,0.0021,0.3532611131668091
534,6,5,3,0.004333244636654854,0.0026474068872630596,-0.012005595490336418,2.715233325958252,0.001,0.36834555864334106
535,6,5,4,0.0039230044931173325,0.0027268219273537397,-0.0378543958067894,2.7639036178588867,0.0013,0.3623255491256714
536,6,5,5,0.004321410786360502,0.0026360752526670694,0.015091839246451855,2.672417163848877,0.0009,0.37427830696105957
537,6,5,6,0.004504208918660879,0.0025346309412270784,0.0649598091840744,2.842641592025757,0.0023,0.35326993465423584
538,6,5,7,0.002646071370691061,0.0029456382617354393,-0.6562365293502808,3.774348020553589,0.0074,0.37904465198516846
539,6,5,8,-0.0027820018585771322,0.0027297178748995066,0.8486496210098267,4.035942554473877,0.0059,0.42622169852256775
540,6,6,0,-0.003250682493671775,0.001871469197794795,0.8376674056053162,7.3927717208862305,0.0256,0.2301824986934662
541,6,6,1,0.00015464896569028497,0.003592343768104911,-0.1290099173784256,2.1949808597564697,0.0001,0.46316736936569214
542,6,6,2,0.0038095274940133095,0.0026024451944977045,-0.38039371371269226,4.154672145843506,0.0093,0.2755209803581238
543,6,6,3,0.004561209585517645,0.00251236604526639,0.10983838886022568,2.810236930847168,0.0019,0.36013492941856384
544,6,6,4,0.0046051423996686935,0.0025558266788721085,0.057600703090429306,2.774731397628784,0.0013,0.3615909814834595
545,6,6,5,0.004538160283118486,0.002507175086066127,0.040478188544511795,2.794631242752075,0.0019,0.35841527581214905
546,6,6,6,0.0037434559781104326,0.002572506433352828,-0.30996057391166687,4.144023418426514,0.0086,0.26449549198150635
547,6,6,7,0.00014219139120541513,0.0035518815275281668,-0.11312412470579147,2.2005863189697266,0.0002,0.4602396786212921
548,6,6,8,-0.0033107558265328407,0.0018660958157852292,0.7612186074256897,7.729125022888184,0.0233,0.20435090363025665
549,6,7,0,-0.0032105797436088324,0.0008858898654580116,-1.4012207984924316,21.287818908691406,0.0359,0.13920728862285614
550,6,7,1,-0.0028702784329652786,0.002568537835031748,0.9124988317489624,4.5544114112854,0.0083,0.4023909866809845
551,6,7,2,0.00017975347873289138,0.0035682639572769403,-0.12764959037303925,2.193256378173828,0.0001,0.4633723497390747
552,6,7,3,0.0027047789189964533,0.0029408943373709917,-0.6861818432807922,3.8480257987976074,0.0081,0.38223379850387573
553,6,7,4,0.0032953850459307432,0.002691908972337842,-0.6174175143241882,4.2769927978515625,0.0112,0.3229382038116455
554,6,7,5,0.002689591608941555,0.0029193188529461622,-0.6669340133666992,3.9462621212005615,0.01,0.366118848323822
555,6,7,6,0.00018313051259610802,0.003534906543791294,-0.13174974918365479,2.2378883361816406,0.0003,0.45460620522499084
556,6,7,7,-0.0029513246845453978,0.0024987629149109125,0.981321394443512,4.891773700714111,0.0101,0.40128424763679504
557,6,7,8,-0.003193709533661604,0.0008488933672197163,-0.8451175689697266,26.238779067993164,0.032,0.06533168256282806
558,6,8,0,-0.0031100083142518997,0.00039345273398794234,-2.467247724533081,67.53689575195312,0.0213,0.10493984073400497
559,6,8,1,-0.0032029796857386827,0.0008764202939346433,-1.1741626262664795,21.415130615234375,0.0368,0.11107370257377625
560,6,8,2,-0.0032421802170574665,0.0019537312909960747,0.8764371871948242,7.20723819732666,0.0231,0.24532867968082428
561,6,8,3,-0.002636256627738476,0.0028320993296802044,0.8311715722084045,3.767045021057129,0.0058,0.4488521218299866
562,6,8,4,-0.0022174129262566566,0.0031452535185962915,0.6404232382774353,2.9488625526428223,0.0023,0.4781985878944397
563,6,8,5,-0.0026866223197430372,0.002812520833685994,0.8331730365753174,3.825711727142334,0.0059,0.4428398013114929
564,6,8,6,-0.003269950393587351,0.001918010413646698,0.8624277114868164,7.4318413734436035,0.0251,0.23463654518127441
565,6,8,7,-0.0031962902285158634,0.0008803112432360649,-0.979554295539856,23.477811813354492,0.0335,0.0834629088640213
566,6,8,8,-0.00310651701875031,0.0003716430510394275,-1.1714287996292114,68.02381134033203,0.0206,0.03487375006079674
567,7,0,0,-0.003095993073657155,0.0003068483783863485,3.6900715827941895,41.32809829711914,0.0176,0.35367289185523987
568,7,0,1,-0.0031147082336246967,0.00044169151806272566,-1.323591947555542,64.29330444335938,0.025,0.04280221089720726
569,7,0,2,-0.0032117331866174936,0.0008921435219235718,-1.4394075870513916,21.762603759765625,0.0357,0.1411547213792801
570,7,0,3,-0.0033031245693564415,0.0014326482778415084,0.22006428241729736,10.92581844329834,0.0348,0.09595879167318344
571,7,0,4,-0.0033041725400835276,0.0016533196903765202,0.6159327030181885,9.363434791564941,0.0265,0.1473148614168167
572,7,0,5,-0.003280509263277054,0.0014229671796783805,0.42373520135879517,11.726984024047852,0.0322,0.10058438777923584
573,7,0,6,-0.0032003172673285007,0.0009036370902322233,-0.5324727892875671,24.590700149536133,0.0352,0.05219563841819763
574,7,0,7,-0.00312020443379879,0.0004626117879524827,-2.05519700050354,56.03928756713867,0.0269,0.09321735799312592
575,7,0,8,-0.003096924861893058,0.0003134345170110464,2.4809255599975586,50.442222595214844,0.0175,0.14184528589248657
576,7,1,0,-0.0031108343973755836,0.0004276573599781841,-0.6665554046630859,60.82795715332031,0.0246,0.023743951693177223
577,7,1,1,-0.003269356908276677,0.001250998000614345,-0.0804300606250763,13.763057708740234,0.0393,0.07312829792499542
578,7,1,2,-0.002885968890041113,0.002587364986538887,0.9503577947616577,4.618625164031982,0.0087,0.4120663106441498
579,7,1,3,-0.0013708057813346386,0.003418443724513054,0.3436381220817566,2.3369157314300537,0.0003,0.4784456491470337
580,7,1,4,-0.0006291846511885524,0.0035401510540395975,0.0844700038433075,2.1455752849578857,0.0002,0.46940097212791443
581,7,1,5,-0.001430400414392352,0.0033857400994747877,0.3886845111846924,2.3552966117858887,0.0005,0.4887178838253021
582,7,1,6,-0.002869782503694296,0.0025869219098240137,0.9257676005363464,4.5271501541137695,0.0077,0.41020190715789795
583,7,1,7,-0.0032724139746278524,0.0012635840103030205,0.09988424926996231,13.875335693359375,0.0395,0.07278936356306076
584,7,1,8,-0.0031194936018437147,0.0004411322879604995,-2.8233377933502197,55.3258171081543,0.0261,0.16215279698371887
585,7,2,0,-0.0032041047234088182,0.0008876008214429021,-1.0189770460128784,24.10746192932129,0.0348,0.08455117791891098
586,7,2,1,-0.0029012334998697042,0.0025622963439673185,0.951591968536377,4.70578145980835,0.0086,0.40493324398994446
587,7,2,2,0.00023257410794030875,0.0035688644275069237,-0.15116429328918457,2.1925160884857178,0.0001,0.4665190875530243
588,7,2,3,0.002650519600138068,0.002974847797304392,-0.6571187376976013,3.780904769897461,0.0076,0.37869375944137573
589,7,2,4,0.0032861095387488604,0.002693429123610258,-0.5475694537162781,4.15583610534668,0.0088,0.3127727508544922
590,7,2,5,0.002628411166369915,0.002977016381919384,-0.6779250502586365,3.841444253921509,0.0076,0.3799566626548767
591,7,2,6,0.00016728976333979517,0.003539574798196554,-0.1512896716594696,2.174081563949585,0.0,0.47049224376678467
592,7,2,7,-0.00288364477455616,0.0025199363008141518,0.9357156157493591,4.640472888946533,0.0091,0.40417513251304626
593,7,2,8,-0.003214392112568021,0.0008809218415990472,-1.1488256454467773,21.3582763671875,0.0357,0.10861364752054214
594,7,3,0,-0.0033114010002464056,0.0013806333299726248,0.2042282074689865,11.453532218933105,0.0339,0.09095091372728348
595,7,3,1,-0.0014321948401629925,0.003414340317249298,0.38001614809036255,2.344998359680176,0.0005,0.4880226254463196
596,7,3,2,0.0027045011520385742,0.0029386202804744244,-0.6842482089996338,3.908381938934326,0.0075,0.37565305829048157
597,7,3,3,0.004166307393461466,0.0024316534399986267,-0.046546585857868195,3.2086596488952637,0.0052,0.3123318552970886
598,7,3,4,0.004351702518761158,0.0024283926468342543,0.06602665036916733,2.6581995487213135,0.0013,0.3778344988822937
599,7,3,5,0.004143275320529938,0.002407734515145421,-0.07923362404108047,3.3531975746154785,0.0048,0.3000950217247009
600,7,3,6,0.002682141959667206,0.002939752768725157,-0.663120448589325,3.9198668003082275,0.009,0.3672902286052704
601,7,3,7,-0.001499841921031475,0.0034068480599671602,0.3817346692085266,2.3631575107574463,0.0005,0.4848264753818512
602,7,3,8,-0.003310414031147957,0.0013382687466219068,-0.047938112169504166,11.279562950134277,0.0355,0.0888596624135971
603,7,4,0,-0.0033493363298475742,0.0015945893246680498,0.35809940099716187,9.109895706176758,0.0271,0.12384721636772156
604,7,4,1,-0.0006592049030587077,0.0035539662931114435,0.12285371124744415,2.1144466400146484,0.0001,0.48007506132125854
605,7,4,2,0.0033480606507509947,0.002678603632375598,-0.6065065860748291,4.279220104217529,0.0098,0.31964942812919617
606,7,4,3,0.00434495322406292,0.0024085333570837975,0.019034210592508316,2.7471766471862793,0.0015,0.36414194107055664
607,7,4,4,0.004429828375577927,0.0024443953298032284,0.039695728570222855,2.721252679824829,0.0013,0.36805686354637146
608,7,4,5,0.004344134125858545,0.002392843831330538,0.056514788419008255,2.7592358589172363,0.0019,0.363576740026474
609,7,4,6,0.0033304947428405285,0.0026635134126991034,-0.5823951363563538,4.287928581237793,0.0107,0.3123149275779724
610,7,4,7,-0.0007241579587571323,0.0035512608010321856,0.12869802117347717,2.135113000869751,0.0,0.476116806268692
611,7,4,8,-0.003327786223962903,0.0015402319841086864,0.28857651352882385,9.174433708190918,0.0298,0.11807555705308914
612,7,5,0,-0.003314404748380184,0.0013767738128080964,0.04052197188138962,10.976041793823242,0.0337,0.09125712513923645
613,7,5,1,-0.0014177117263898253,0.003410919802263379,0.3595733046531677,2.3417816162109375,0.0005,0.48223668336868286
614,7,5,2,0.002734907204285264,0.0029274243861436844,-0.6889466047286987,3.9159061908721924,0.0084,0.37657883763313293
615,7,5,3,0.004153672605752945,0.0024395743384957314,-0.03549657016992569,3.3824729919433594,0.0057,0.2960141897201538
616,7,5,4,0.0043199555948376656,0.002405604114755988,0.05624457448720932,2.9339778423309326,0.003,0.3419124186038971
617,7,5,5,0.004108573775738478,0.0024027510080486536,-0.07901161909103394,3.43692684173584,0.0057,0.2927740216255188
618,7,5,6,0.002692378358915448,0.0029136831872165203,-0.681570291519165,3.897597312927246,0.0093,0.37575408816337585
619,7,5,7,-0.0015049622161313891,0.003402276895940304,0.3939225375652313,2.3827455043792725,0.0004,0.48480838537216187
620,7,5,8,-0.003315639216452837,0.0013647329760715365,-0.040727823972702026,11.4136323928833,0.0349,0.08775985985994339
621,7,6,0,-0.003198532620444894,0.0008591573568992317,-1.092087745666504,23.654468536376953,0.0327,0.0926951915025711
622,7,6,1,-0.00286445626989007,0.0025678882375359535,0.9493165016174316,4.582947254180908,0.0087,0.4148426055908203
623,7,6,2,0.000229336554184556,0.00355395651422441,-0.11583715677261353,2.178685426712036,0.0,0.46515122056007385
624,7,6,3,0.00274186790920794,0.002930938033387065,-0.6356580257415771,3.8400332927703857,0.0074,0.36563774943351746
625,7,6,4,0.003306678496301174,0.002696303417906165,-0.5715652704238892,4.350915908813477,0.0108,0.3049212694168091
626,7,6,5,0.0026870649307966232,0.002903579268604517,-0.6364189386367798,3.82038950920105,0.0084,0.3677711486816406
627,7,6,6,0.0001757738646119833,0.003551607020199299,-0.11402701586484909,2.2066104412078857,0.0004,0.4590761065483093
628,7,6,7,-0.002937223995104432,0.00251421588473022,0.8957375288009644,4.729655742645264,0.0092,0.38107335567474365
629,7,6,8,-0.003199067199602723,0.0008420995436608791,-1.2035211324691772,24.821136474609375,0.033,0.09864427149295807
630,7,7,0,-0.00312358932569623,0.00047033067676238716,-2.6520168781280518,54.966793060302734,0.0278,0.14614629745483398
631,7,7,1,-0.0032367880921810865,0.0012674886966124177,0.3424648940563202,13.781604766845703,0.0389,0.08107054233551025
632,7,7,2,-0.002840858418494463,0.0026051602326333523,0.9120012521743774,4.440207004547119,0.0071,0.41253623366355896
633,7,7,3,-0.0013825033092871308,0.003410845063626766,0.38861599564552307,2.3700711727142334,0.0006,0.48564890027046204
634,7,7,4,-0.0005998977576382458,0.003501479746773839,0.14118605852127075,2.167191743850708,0.0003,0.47062447667121887
635,7,7,5,-0.0014340312918648124,0.0033876511733978987,0.3836303651332855,2.4178483486175537,0.0014,0.4744599461555481
636,7,7,6,-0.0029104044660925865,0.0025318493135273457,0.9783169031143188,4.859349727630615,0.0087,0.402750164270401
637,7,7,7,-0.003248377703130245,0.001241670222952962,0.23486144840717316,14.982390403747559,0.0397,0.07042667269706726
638,7,7,8,-0.003115562256425619,0.0004324390029069036,-1.7405425310134888,56.81715774536133,0.0247,0.07092027366161346
639,7,8,0,-0.003094990039244294,0.00030261100619100034,3.7643074989318848,44.0041389465332,0.0171,0.34474053978919983
640,7,8,1,-0.0031288217287510633,0.0004784853372257203,-2.942250967025757,49.33637619018555,0.0282,0.19573469460010529
641,7,8,2,-0.0031962664797902107,0.0009217901388183236,-0.656696081161499,21.5008602142334,0.0366,0.06656709313392639
642,7,8,3,-0.0032818831969052553,0.001447992050088942,0.49168848991394043,11.348770141601562,0.0329,0.10941781848669052
643,7,8,4,-0.003284245263785124,0.0016521216602995992,0.6075112819671631,9.083454132080078,0.0289,0.15072129666805267
644,7,8,5,-0.003280719742178917,0.001442667911760509,0.4084261357784271,11.106724739074707,0.0313,0.10505454987287521
645,7,8,6,-0.003192917676642537,0.0009159155888482928,-0.5627580285072327,23.581348419189453,0.0346,0.05583636090159416
646,7,8,7,-0.00312459166161716,0.00047916924813762307,-2.4891583919525146,51.858192443847656,0.0273,0.13876128196716309
647,7,8,8,-0.003095692489296198,0.0003029640356544405,3.7898242473602295,41.67751693725586,0.0172,0.3686104416847229
648,8,0,0,-0.003094205865636468,0.00029538810485973954,4.690286636352539,38.24200439453125,0.0167,0.6014012098312378
649,8,0,1,-0.003096153726801276,0.000307208247249946,3.228912830352783,45.61851501464844,0.0173,0.2504658102989197
650,8,0,2,-0.0031030536629259586,0.0003520189202390611,0.3574240207672119,55.34589385986328,0.02,0.020376434549689293
651,8,0,3,-0.0031268701422959566,0.0004799483285751194,-2.2966041564941406,52.6072883605957,0.0286,0.11926846951246262
652,8,0,4,-0.003140762448310852,0.0005520195118151605,-2.531377077102661,44.958038330078125,0.032,0.16477297246456146
653,8,0,5,-0.003129724645987153,0.0005117938853800297,-2.6268627643585205,48.24646759033203,0.0296,0.1637510061264038
654,8,0,6,-0.0031035980209708214,0.0003771524643525481,-0.16221129894256592,64.89347076416016,0.0206,0.015815341845154762
655,8,0,7,-0.003097789827734232,0.00032054385519586504,1.4936833381652832,62.25810623168945,0.0176,0.051898300647735596
656,8,0,8,-0.003093732986599207,0.0002924709697254002,5.10230016708374,35.91999053955078,0.0166,0.7526022791862488
657,8,1,0,-0.0030957364942878485,0.0003103504714090377,2.979654550552368,51.48796463012695,0.0176,0.19185729324817657
658,8,1,1,-0.003120720386505127,0.00045155498082749546,-2.47367262840271,51.83985137939453,0.0267,0.1373278647661209
659,8,1,2,-0.0032088474836200476,0.0008828898426145315,-1.081119418144226,22.802675247192383,0.035,0.09511248767375946
660,8,1,3,-0.003285497659817338,0.0014259674353525043,0.366822749376297,11.451257705688477,0.034,0.09907723218202591
661,8,1,4,-0.0032989548053592443,0.0016762244049459696,0.6435226798057556,9.210986137390137,0.0276,0.15352551639080048
662,8,1,5,-0.0032835383899509907,0.001432696357369423,0.4388473629951477,11.713263511657715,0.0344,0.10181509703397751
663,8,1,6,-0.0032127215526998043,0.0009078343864530325,-0.9942278265953064,22.87147331237793,0.0348,0.08694188296794891
664,8,1,7,-0.0031195986084640026,0.00046160491183400154,-2.0571975708007812,53.39761734008789,0.0273,0.09798305481672287
665,8,1,8,-0.003096494823694229,0.0003118032473139465,2.348127841949463,59.8499755859375,0.0175,0.10883386433124542
666,8,2,0,-0.003102762857452035,0.0003602871729526669,0.36038389801979065,63.91843795776367,0.0203,0.01767684891819954
667,8,2,1,-0.003210078924894333,0.0008960378472693264,-1.0177679061889648,22.340782165527344,0.0352,0.09112713485956192
668,8,2,2,-0.003261137055233121,0.0019572225864976645,0.856804370880127,7.263119697570801,0.0237,0.23875604569911957
669,8,2,3,-0.002635673386976123,0.0028609547298401594,0.8232181668281555,3.717031955718994,0.0045,0.4513515532016754
670,8,2,4,-0.002165685873478651,0.0031225630082190037,0.663578450679779,2.9902660846710205,0.0022,0.4816749691963196
671,8,2,5,-0.0026471344754099846,0.00281775975599885,0.8228657245635986,3.7376644611358643,0.0054,0.4487048089504242
672,8,2,6,-0.003227904438972473,0.0019106665858998895,0.858873724937439,7.418417930603027,0.0234,0.234236478805542
673,8,2,7,-0.0032069766893982887,0.0008638951112516224,-1.0120149850845337,22.494596481323242,0.0338,0.08998490869998932
674,8,2,8,-0.0031072187703102827,0.0003642821975518018,-1.1259526014328003,60.8668327331543,0.021,0.037257883697748184
675,8,3,0,-0.0031217928044497967,0.0004578116931952536,-2.622037410736084,53.15464401245117,0.0266,0.1481541246175766
676,8,3,1,-0.0033131358213722706,0.0013870751718059182,0.18449927866458893,11.445385932922363,0.0331,0.09034557640552521
677,8,3,2,-0.0026370694395154715,0.002861948451027274,0.8124607801437378,3.6748805046081543,0.0049,0.451740562915802
678,8,3,3,-0.0007203164859674871,0.00350018497556448,0.14129377901554108,2.137080669403076,0.0001,0.4772697687149048
679,8,3,4,0.00020204468455631286,0.003458901774138212,-0.14489491283893585,2.22576642036438,0.0,0.45871594548225403
680,8,3,5,-0.0007822504849173129,0.0034955397713929415,0.14936622977256775,2.178203821182251,0.0,0.4693363606929779
681,8,3,6,-0.002674547489732504,0.0028250287286937237,0.8290079832077026,3.772703170776367,0.0059,0.4472268521785736
682,8,3,7,-0.00330914044752717,0.0013656162191182375,0.024399664252996445,10.876864433288574,0.0343,0.09199299663305283
683,8,3,8,-0.003123779082670808,0.0004718713171314448,-3.1607155799865723,55.46955490112305,0.0268,0.19812890887260437
684,8,4,0,-0.0031406681519001722,0.0005324460216797888,-3.028254985809326,43.995155334472656,0.0311,0.23116926848888397
685,8,4,1,-0.003304822836071253,0.0016013213898986578,0.5675226449966431,9.422410011291504,0.0281,0.14031250774860382
686,8,4,2,-0.0021708854474127293,0.0031618457287549973,0.6330103278160095,2.903980016708374,0.0015,0.4823387563228607
687,8,4,3,0.00024097309506032616,0.003471562173217535,-0.16336728632450104,2.2602379322052,0.0,0.45423924922943115
688,8,4,4,0.0012474606046453118,0.003224621992558241,-0.4318399429321289,2.693514585494995,0.0006,0.4404972493648529
689,8,4,5,0.00018797219672705978,0.0034536486491560936,-0.14104560017585754,2.2347965240478516,0.0,0.45636990666389465
690,8,4,6,-0.0022547640837728977,0.003111385740339756,0.6312103867530823,2.9875521659851074,0.0027,0.4680843949317932
691,8,4,7,-0.003347220132127404,0.001589030958712101,0.3812379539012909,8.971017837524414,0.0277,0.12767139077186584
692,8,4,8,-0.0031397135462611914,0.0005481869447976351,-3.056743621826172,48.11970901489258,0.031,0.21495726704597473
693,8,5,0,-0.003132720710709691,0.0004963058745488524,-3.338675022125244,51.00718307495117,0.029,0.23813803493976593
694,8,5,1,-0.003307635197415948,0.0014455401105806231,0.2869120240211487,11.040257453918457,0.0319,0.09803381562232971
695,8,5,2,-0.002651263726875186,0.0028443753253668547,0.8343849778175354,3.7358858585357666,0.0051,0.4540283977985382
696,8,5,3,-0.0007174113416112959,0.0035025940742343664,0.15712574124336243,2.163398027420044,0.0003,0.47364768385887146
697,8,5,4,0.0002188217913499102,0.003470487194135785,-0.14722074568271637,2.2373688220977783,0.0002,0.4566408097743988
698,8,5,5,-0.0007647968595847487,0.0034986301325261593,0.17628051340579987,2.1659021377563477,0.0004,0.47604864835739136
699,8,5,6,-0.002706182189285755,0.0027973956894129515,0.8573522567749023,3.9176101684570312,0.0061,0.44288551807403564
700,8,5,7,-0.0033114529214799404,0.0013735422398895025,0.14339004456996918,11.650638580322266,0.0374,0.08759697526693344
701,8,5,8,-0.003123065922409296,0.000474710512207821,-2.1195645332336426,58.144107818603516,0.0269,0.0944644957780838
702,8,6,0,-0.00310682225972414,0.0003766242298297584,-0.8328661322593689,59.414737701416016,0.0212,0.028505822643637657
703,8,6,1,-0.003205039305612445,0.0009037457639351487,-0.8534595966339111,22.27260398864746,0.0354,0.07760176062583923
704,8,6,2,-0.00323750963434577,0.002000560751184821,0.8559565544128418,7.145314693450928,0.023,0.24248918890953064
705,8,6,3,-0.0026528502348810434,0.002880864543840289,0.8264696002006531,3.6653077602386475,0.0048,0.4591843783855438
706,8,6,4,-0.002174641704186797,0.003153369762003422,0.6438818573951721,2.958588123321533,0.0021,0.47812798619270325
707,8,6,5,-0.002683380153030157,0.0028450300451368093,0.8275855183601379,3.80489444732666,0.0052,0.4428237974643707
708,8,6,6,-0.003256262978538871,0.0019116331823170185,0.8967283368110657,8.065077781677246,0.024,0.2236955165863037
709,8,6,7,-0.0032112328335642815,0.0008794352179393172,-1.1738165616989136,24.761783599853516,0.0335,0.09602883458137512
710,8,6,8,-0.0031027672812342644,0.00036288381670601666,-0.6239078640937805,70.24407196044922,0.0199,0.019777625799179077
711,8,7,0,-0.0030972480308264494,0.00031487815431319177,2.295607805252075,52.286712646484375,0.0175,0.11991220712661743
712,8,7,1,-0.003125265473499894,0.00048556862748228014,-2.6686487197875977,51.27238464355469,0.0281,0.15840274095535278
713,8,7,2,-0.0031979030463844538,0.0009149922407232225,-0.5075337886810303,21.83917236328125,0.0359,0.057584166526794434
714,8,7,3,-0.0032749648671597242,0.0015061714220792055,0.5306735038757324,11.014720916748047,0.0329,0.11635467410087585
715,8,7,4,-0.0032860878854990005,0.0016934337327256799,0.654110312461853,8.905801773071289,0.0275,0.16032922267913818
716,8,7,5,-0.00327487220056355,0.0014671791577711701,0.3750402331352234,11.28753662109375,0.033,0.10105439275503159
717,8,7,6,-0.0032112915068864822,0.000906307075638324,-1.0215003490447998,23.478883743286133,0.0348,0.08703407645225525
718,8,7,7,-0.003119697095826268,0.0004771740932483226,-1.8894257545471191,58.77434539794922,0.0271,0.07775381207466125
719,8,7,8,-0.0030970240477472544,0.00031565208337269723,1.9326086044311523,61.788394927978516,0.0175,0.07663211971521378
720,8,8,0,-0.003093790728598833,0.0002924633154179901,5.103282451629639,35.927703857421875,0.0166,0.7527197003364563
721,8,8,1,-0.003096743021160364,0.0003148882824461907,2.0425901412963867,58.70051193237305,0.0173,0.08811122924089432
722,8,8,2,-0.0031140383798629045,0.00041513502947054803,-2.410545825958252,62.27461242675781,0.0232,0.10936609655618668
723,8,8,3,-0.0031307656317949295,0.000504883995745331,-2.183584690093994,47.00334548950195,0.0299,0.12271556258201599
